area_code,customer_code,sku_code,gsv,,
E41593,E50860,21029754,3341188.57,,
E41593,E50860,21029755,2376773.46,,
E41593,E50860,21000771,-1329.33,,
E41593,E50860,21000767,-3726.33,,
E41593,E50860,21000763,-6926.85,,
E41593,E50860,21000763,204232.36,,
E41593,E50860,21000763,42507840.34,,
E41593,E50860,21000763,-20.03,,
E41593,E50860,21000763,-2.66,,
E41593,E50860,21000765,6713.13,,
E41593,E50860,21000765,14665087.47,,
E41593,E50860,21000769,7033619.1,,
E41593,E50860,21000773,4395874.75,,
E41593,E50860,21000769,301713.6,,
E41593,E50860,21000773,1449.3,,
E41593,E50860,21000769,3124.63,,
E41593,E50860,21000765,-494.05,,
E41593,E50860,21000773,-4063.7,,
E41593,E50860,21000769,-3646.97,,
E41593,E50860,21000765,-6462.33,,
E41593,E50860,21000767,24110650.48,,
E41593,E50860,21000771,13004008.54,,
E41593,E50860,21000771,260.43,,
E41593,E50860,21000767,270.31,,
E41593,E50860,21012084,2196141.95,,
E41593,E50860,21039110,518759.44,,
E41593,E50860,21039111,433258.51,,
E41593,E50860,21039792,876454.39,,
E41593,E50860,21039110,893167.26,,
E41593,E50860,21039111,476069.33,,
E41593,E50860,21039792,8639.46,,
E41593,E50860,21054827,4792592.06,,
E41593,E50860,21039113,608784.12,,
E41593,E50860,21018172,953550.08,,
E41593,E50860,21039113,908551.5,,
E41593,E50860,21039115,266328.75,,
E41593,E50860,21041422,889994.1,,
E41593,E50860,21054829,3475272.92,,
E41593,E50860,21137489,6124118.29,,
E41593,E50860,21137524,-1159.99,,
E41593,E50860,21137551,8157474.71,,
E41593,E50860,21137551,5769660.78,,
E41593,E50860,21137524,670368.72,,
E41593,E50860,21137524,2562665.46,,
E41593,E50860,21137524,-206.48,,
E41593,E50860,21137551,5907555.43,,
E41593,E50860,21137551,2036700,,
E41593,E50860,21137489,1374751.56,,
E41593,E50860,21137489,1754400,,
E41593,E50860,21137489,-132.07,,
E41593,E50860,21137551,4180.98,,
E41593,E50860,21137524,-263.76,,
E41593,E50860,65024857,-722.23,,
E41593,E50860,65024857,1331897.24,,
E41593,E50860,65038308,-2331.65,,
E41593,E50860,65038308,2479918.97,,
E41593,E50860,65038272,2516015.98,,
E41593,E50860,65038272,421.41,,
E41593,E50860,65038272,2121.43,,
E41593,E50860,65024889,3943738.37,,
E41593,E50860,65024889,-48.85,,
E41593,E50860,65024889,-119.29,,
E41593,E50860,65024889,-910.01,,
E41593,E50860,21061779,3077042.52,,
E41593,E50860,65003451,1300909.17,,
E41593,E50860,65003451,-76.22,,
E41593,E50860,65003451,-921.01,,
E41593,E50860,21079585,973606.92,,
E41593,E50860,21079585,-8616.54,,
E41593,E50860,20229792,1753740.67,,
E41593,E50860,21079585,730205.19,,
E41593,E50860,21010304,3430285.17,,
E41593,E50860,21093200,456863.8,,
E41593,E50860,21144885,1723589.66,,
E41593,E50860,21093200,521430,,
E41593,E50860,21063284,156014.92,,
E41593,E50860,21063284,-1080.42,,
E41593,E50860,21063284,2543745.49,,
E41593,E50860,21063284,499075.39,,
E41593,E50860,65037077,-1852.37,,
E41593,E50860,65037071,-2115.08,,
E41593,E50860,65037089,-690.55,,
E41593,E50860,65037071,2524758.22,,
E41593,E50860,65037077,2754781.83,,
E41593,E50860,65037089,2701516.87,,
E41593,E50860,65037072,-4533.57,,
E41593,E50860,65037090,-4880.63,,
E41593,E50860,65037072,3119089.72,,
E41593,E50860,65037078,-256.94,,
E41593,E50860,65037090,2824119.49,,
E41593,E50860,65037076,-514.94,,
E41593,E50860,65037070,-914.33,,
E41593,E50860,65037088,-64.08,,
E41593,E50860,65037070,2242559.03,,
E41593,E50860,65037076,1818245.82,,
E41593,E50860,65037088,2497243.39,,
E41593,E50860,20277449,941533.42,,
E41593,E50860,21069275,2260464.35,,
E41593,E50860,20292810,926354.99,,
E41593,E50860,20292816,815234.86,,
E41593,E50860,20292816,-245.03,,
E41593,E50860,20292808,-2013.49,,
E41593,E50860,20292814,-4164.34,,
E41593,E50860,20292814,158.11,,
E41593,E50860,20293277,2082622.67,,
E41593,E50860,20293279,2102376.57,,
E41593,E50860,20293277,411.91,,
E41593,E50860,20293278,1327459.66,,
E41593,E50860,20293280,1026253.67,,
E41593,E50860,20293278,169.92,,
E41593,E50860,20293280,-144.68,,
E41593,E50860,20228246,3244959.77,,
E41593,E50860,20228256,1053437.97,,
E41593,E50860,20284832,14869393.56,,
E41593,E50860,20284833,5060893.82,,
E41593,E50860,20228256,-253.89,,
E41593,E50860,20228256,-143.28,,
E41593,E50860,20228246,11.94,,
E41593,E50860,20284832,-320.12,,
E41593,E50860,20228249,1853673.16,,
E41593,E50860,20228249,125.96,,
E41593,E50860,20228257,-2189.41,,
E41593,E50860,20226140,9787361.23,,
E41593,E50860,20228257,2585657.56,,
E41593,E50860,20228257,450.82,,
E41593,E50860,20226140,1705.2,,
E41593,E50860,21013983,-592.15,,
E41593,E50860,21013982,-71.06,,
E41593,E50860,21013983,2134967.92,,
E41593,E50860,21013987,848994.34,,
E41593,E50860,21013989,1026916.53,,
E41593,E50860,21013989,-380.67,,
E41593,E50860,21013987,255.46,,
E41593,E50860,21013989,-138.8,,
E41593,E7603,65004502,352324.53,,
E41593,E7603,65004510,231363.78,,
E41593,E7603,65025118,-4.22,,
E41593,E7603,65004578,64157.24,,
E41593,E7603,65025118,59271.52,,
E41593,E7603,21031407,-98.1,,
E41593,E7603,21031411,-49.05,,
E41593,E7603,21031405,497508.36,,
E41593,E7603,21031407,334591.89,,
E41593,E7603,21031411,345102.63,,
E41593,E7603,21031405,29780.43,,
E41593,E7603,21031411,22773.27,,
E41593,E7603,21031407,15766.11,,
E41593,E7603,21031405,-437.95,,
E41593,E7603,21050313,49757.22,,
E41593,E7603,21031406,-73.98,,
E41593,E7603,21031404,265119.28,,
E41593,E7603,21031406,195518.73,,
E41593,E7603,21031412,186711.58,,
E41593,E7603,21031404,-24.66,,
E41593,E7603,21001515,34405.74,,
E41593,E7603,21019617,57302.76,,
E41593,E7603,21002844,41337.03,,
E41593,E7603,21002844,-35.61,,
E41593,E7603,20304736,468808.62,,
E41593,E7603,20304739,167624.65,,
E41593,E7603,65004321,441049.39,,
E41593,E7603,65004320,329968.49,,
E41593,E7603,65004313,122417.44,,
E41593,E7603,65004330,217237.54,,
E41593,E7603,65004332,260295,,
E41593,E7603,65004335,157342.5,,
E41593,E7603,65004338,163170,,
E41593,E7603,21051980,-329.4,,
E41593,E7603,21067671,4958.59,,
E41593,E7603,21148868,78956.01,,
E41593,E7603,21148869,36998.71,,
E41593,E7603,21148869,108897.5,,
E41593,E7603,21148868,188795.26,,
E41593,E7603,21051980,25323.09,,
E41593,E7603,21051988,169071.8,,
E41593,E7603,21148869,-272.06,,
E41593,E7603,21148868,-289.74,,
E41593,E7603,21051980,115463.98,,
E41593,E7603,21051988,-144.33,,
E41593,E7603,21051988,-144.33,,
E41593,E7603,21086713,26400.1,,
E41593,E7603,21086714,33900,,
E41593,E7603,21086717,61500,,
E41593,E7603,21086717,60568.8,,
E41593,E7603,21086713,9762.93,,
E41593,E7603,21086714,7794,,
E41593,E7603,21039096,99147.63,,
E41593,E7603,21148364,15377.18,,
E41593,E7603,21148364,209442.34,,
E41593,E7603,21148364,165471.02,,
E41593,E7603,21039097,236028.39,,
E41593,E7603,21066191,5657.16,,
E41593,E7603,64019106,4416.42,,
E41593,E7603,64019107,34000.58,,
E41593,E7603,64019108,3311.16,,
E41593,E7603,65038236,14689.29,,
E41593,E7603,21066192,19343.57,,
E41593,E7603,21066194,18123.19,,
E41593,E7603,64019110,11282.17,,
E41593,E7603,64019111,61628.68,,
E41593,E7603,64019112,10151.81,,
E41593,E7603,64028163,80378.52,,
E41593,E7603,64028164,137618.16,,
E41593,E7603,64028165,71769.61,,
E41593,E7603,65038237,24717.91,,
E41593,E7603,65038238,180042.99,,
E41593,E7603,65002840,30530.13,,
E41593,E7603,65002841,10498.62,,
E41593,E7603,65002840,2635.71,,
E41593,E7603,65002840,64311.69,,
E41593,E7603,65002841,106483.29,,
E41593,E7603,65002849,204589.15,,
E41593,E7603,21140942,84217.46,,
E41593,E7603,21140942,6492.85,,
E41593,E7603,21140941,32464.25,,
E41593,E7603,21140939,25916.86,,
E41593,E7603,21140941,3246.42,,
E41593,E7603,21140941,64928.5,,
E41593,E7603,21140939,103885.6,,
E41593,E7603,21141274,123268.11,,
E41593,E7603,21141195,14625.03,,
E41593,E7603,21141222,10446.45,,
E41593,E7603,21141274,10446.45,,
E41593,E7603,21141222,135803.85,,
E41593,E7603,21141195,242357.64,,
E41593,E7603,21008979,294516.19,,
E41593,E7603,21009048,88178.5,,
E41593,E7603,21008979,-74.07,,
E41593,E7603,65028821,20790,,
E41593,E7603,21008977,-20.79,,
E41593,E7603,21008977,141351.4,,
E41593,E7603,21008977,31448.52,,
E41593,E7603,65028821,43752.85,,
E41593,E7603,65003263,139826.97,,
E41593,E7603,21045983,161723.76,,
E41593,E7603,21045983,53790.54,,
E41593,E7603,21029753,-70.2,,
E41593,E7603,21000771,-51.84,,
E41593,E7603,21000767,-102.45,,
E41593,E7603,21000763,-102.45,,
E41593,E7603,21000763,241642.28,,
E41593,E7603,21000763,349315.33,,
E41593,E7603,21000765,333770.67,,
E41593,E7603,21000769,145199.67,,
E41593,E7603,21000773,84856.95,,
E41593,E7603,21000773,24514.23,,
E41593,E7603,21000765,-79.2,,
E41593,E7603,21000773,-79.2,,
E41593,E7603,21000767,159832.37,,
E41593,E7603,21000771,85705.62,,
E41593,E7603,21000767,54539.94,,
E41593,E7603,21000771,114274.16,,
E41593,E7603,21000771,-8.64,,
E41593,E7603,21150627,28692.82,,
E41593,E7603,21012084,48539.96,,
E41593,E7603,21039792,38331.41,,
E41593,E7603,21039110,53074.26,,
E41593,E7603,21039111,38331.41,,
E41593,E7603,21054827,192358.74,,
E41593,E7603,21018172,50125.69,,
E41593,E7603,21039115,13485,,
E41593,E7603,21041422,35382.84,,
E41593,E7603,21054829,125126.68,,
E41593,E7603,21137489,103200.02,,
E41593,E7603,21137551,146400.92,,
E41593,E7603,21137551,1700435.88,,
E41593,E7603,21137551,92070,,
E41593,E7603,21137489,37767.9,,
E41593,E7603,21137489,-51.35,,
E41593,E7603,65003451,14541.41,,
E41593,E7603,21079585,81133.91,,
E41593,E7603,20229792,99857.12,,
E41593,E7603,21079585,31205.35,,
E41593,E7603,21010304,133500,,
E41593,E7603,21093200,9351.44,,
E41593,E7603,21144885,35067.9,,
E41593,E7603,21093200,8190,,
E41593,E7603,21063284,41772.83,,
E41593,E7603,21063284,2198.57,,
E41593,E7603,65037071,40580.39,,
E41593,E7603,65037077,40815.04,,
E41593,E7603,65037089,49091.82,,
E41593,E7603,65037072,53363.52,,
E41593,E7603,20277449,30191.77,,
E41593,E7603,21069275,50319.61,,
E41593,E7603,20292810,22210.7,,
E41593,E7603,20292816,8884.28,,
E41593,E7603,20292816,-108.9,,
E41593,E7603,20293277,43826.85,,
E41593,E7603,20293279,61357.59,,
E41593,E7603,20284832,596236.02,,
E41593,E7603,20284833,312530.84,,
E41593,E7603,20228249,46989.69,,
E41593,E7603,20226140,248369.63,,
E41593,E7603,20228257,85572.74,,
E41593,E7603,21013983,16917.9,,
E41593,E7603,21013987,13534.32,,
E41593,E7605,65004502,6581463.52,,
E41593,E7605,65004510,-205.06,,
E41593,E7605,65004510,5798139.68,,
E41593,E7605,21050313,-13144.98,,
E41593,E7605,65025118,-42.18,,
E41593,E7605,65004578,1460923.55,,
E41593,E7605,65025118,1257641.56,,
E41593,E7605,21031407,-12569.1,,
E41593,E7605,21031411,-18402.56,,
E41593,E7605,21031405,5617747.03,,
E41593,E7605,21031407,3157259.87,,
E41593,E7605,21031411,2994586.9,,
E41593,E7605,21031405,751369,,
E41593,E7605,21031411,523930.61,,
E41593,E7605,21031407,485976.33,,
E41593,E7605,21031405,-154423.78,,
E41593,E7605,21031407,-49.05,,
E41593,E7605,21050313,985620.85,,
E41593,E7605,21031406,-8599.3,,
E41593,E7605,21031412,-5810.96,,
E41593,E7605,21031404,6019863.87,,
E41593,E7605,21031406,4516544.31,,
E41593,E7605,21031412,3637493.85,,
E41593,E7605,21031404,-10705.97,,
E41593,E7605,21031406,-244.84,,
E41593,E7605,21001515,505175.92,,
E41593,E7605,21019617,598511.12,,
E41593,E7605,21002844,1046358.75,,
E41593,E7605,21002844,-2348.07,,
E41593,E7605,20304736,3829658.96,,
E41593,E7605,20304739,1994981.09,,
E41593,E7605,65004321,4541024.34,,
E41593,E7605,65004320,4423222.11,,
E41593,E7605,65004313,653164.28,,
E41593,E7605,65004330,1299060.4,,
E41593,E7605,65004332,1121811.15,,
E41593,E7605,65004335,786075.28,,
E41593,E7605,65004338,845807.18,,
E41593,E7605,21148869,-3.94,,
E41593,E7605,21148870,2908,,
E41593,E7605,21067671,1474226.95,,
E41593,E7605,21067671,146733.13,,
E41593,E7605,21148868,-47.68,,
E41593,E7605,21148869,461386.88,,
E41593,E7605,21148869,-3.69,,
E41593,E7605,21148869,1841503.66,,
E41593,E7605,21148870,-1269.78,,
E41593,E7605,21148868,837783.15,,
E41593,E7605,21148870,952812.14,,
E41593,E7605,21148868,6017010.19,,
E41593,E7605,21051980,54214.18,,
E41593,E7605,21051988,2705783.42,,
E41593,E7605,21148868,-124.74,,
E41593,E7605,21051980,1818750.04,,
E41593,E7605,21051988,11113.38,,
E41593,E7605,21086713,205615.84,,
E41593,E7605,21086714,392520,,
E41593,E7605,21086717,1008272.94,,
E41593,E7605,21086717,332803.8,,
E41593,E7605,21086713,133147.44,,
E41593,E7605,21086714,146926.8,,
E41593,E7605,21039096,2501361.88,,
E41593,E7605,21148364,412818.14,,
E41593,E7605,21148364,534420.57,,
E41593,E7605,21148364,3631105.32,,
E41593,E7605,21148364,-48.6,,
E41593,E7605,21148364,1383939.44,,
E41593,E7605,21039097,3479350.17,,
E41593,E7605,21066191,-69.28,,
E41593,E7605,21066191,486421.01,,
E41593,E7605,64019106,419826.62,,
E41593,E7605,64019107,545975.86,,
E41593,E7605,64019108,198381.03,,
E41593,E7605,65038236,453743.91,,
E41593,E7605,64019110,-619.56,,
E41593,E7605,21066192,309260.22,,
E41593,E7605,21066194,174747,,
E41593,E7605,64019110,102458.08,,
E41593,E7605,64019111,463547.55,,
E41593,E7605,64019112,187259.81,,
E41593,E7605,64028163,706655.61,,
E41593,E7605,64028164,1818487.9,,
E41593,E7605,64028165,516574.87,,
E41593,E7605,65038237,216929.63,,
E41593,E7605,65038238,1809370.08,,
E41593,E7605,65002840,-110.7,,
E41593,E7605,65002840,2108.54,,
E41593,E7605,65002840,2121662.67,,
E41593,E7605,65002841,2857276.62,,
E41593,E7605,65002849,3588732.72,,
E41593,E7605,21140942,-3.7,,
E41593,E7605,21140942,194746.53,,
E41593,E7605,21140942,851471.05,,
E41593,E7605,21140941,183094.47,,
E41593,E7605,21140939,179175.39,,
E41593,E7605,21140941,2597.16,,
E41593,E7605,21140942,-25.92,,
E41593,E7605,21140941,1649638.4,,
E41593,E7605,21140939,1981533.42,,
E41593,E7605,21140939,-51.84,,
E41593,E7605,21141274,1178359.56,,
E41593,E7605,21141195,246536.22,,
E41593,E7605,21141274,-175.5,,
E41593,E7605,21141222,2506617.34,,
E41593,E7605,21141195,2433673.94,,
E41593,E7605,21008979,3088668.88,,
E41593,E7605,21009048,1244046.96,,
E41593,E7605,21008979,-735.41,,
E41593,E7605,21008979,-74.07,,
E41593,E7605,21009048,-74.07,,
E41593,E7605,21008977,-24.26,,
E41593,E7605,65028821,61215,,
E41593,E7605,21008977,68769.63,,
E41593,E7605,21008977,4917770.39,,
E41593,E7605,21008977,120120,,
E41593,E7605,21008977,1208147.31,,
E41593,E7605,65028821,60335.31,,
E41593,E7605,65028821,860383.62,,
E41593,E7605,65024944,95813.83,,
E41593,E7605,65024944,695473.05,,
E41593,E7605,65003263,866446.92,,
E41593,E7605,21045982,96171.55,,
E41593,E7605,21045982,1250230.15,,
E41593,E7605,21045982,-248.16,,
E41593,E7605,21045982,-849.71,,
E41593,E7605,21045983,1445097.4,,
E41593,E7605,21045983,513750.47,,
E41593,E7605,21029749,419152.88,,
E41593,E7605,21029753,997788.57,,
E41593,E7605,21029754,539663,,
E41593,E7605,21029755,404120.03,,
E41593,E7605,21000763,-62.94,,
E41593,E7605,21000763,1598280.13,,
E41593,E7605,21000763,11873616.38,,
E41593,E7605,21000763,-2.66,,
E41593,E7605,21000765,-79.2,,
E41593,E7605,21000765,6698017.43,,
E41593,E7605,21000769,3364391.4,,
E41593,E7605,21000773,2036779.89,,
E41593,E7605,21000769,79199.82,,
E41593,E7605,21000773,-616.75,,
E41593,E7605,21000769,-314.91,,
E41593,E7605,21000765,-1734.85,,
E41593,E7605,21000771,-13.13,,
E41593,E7605,21000767,1530920.52,,
E41593,E7605,21000771,1066098.7,,
E41593,E7605,21000767,5504549.93,,
E41593,E7605,21000771,3938961.47,,
E41593,E7605,21150627,150085.52,,
E41593,E7605,21012084,828573.65,,
E41593,E7605,21039110,701081.32,,
E41593,E7605,21039111,461767.96,,
E41593,E7605,21039792,732136.06,,
E41593,E7605,21039110,630281.09,,
E41593,E7605,21039111,423850.62,,
E41593,E7605,21039792,13485,,
E41593,E7605,21054827,1974806.38,,
E41593,E7605,21039113,682361.72,,
E41593,E7605,21018172,824809.58,,
E41593,E7605,21039113,742820.76,,
E41593,E7605,21039115,229245,,
E41593,E7605,21041422,658804.02,,
E41593,E7605,21054829,1949639.22,,
E41593,E7605,21137489,1984641.35,,
E41593,E7605,21137551,-3200.82,,
E41593,E7605,21137551,2381233.43,,
E41593,E7605,21137551,5319460.53,,
E41593,E7605,21137524,289897.7,,
E41593,E7605,21137524,624752.53,,
E41593,E7605,21137551,1127558.04,,
E41593,E7605,21137551,348671.88,,
E41593,E7605,21137489,609269.24,,
E41593,E7605,21137489,418.09,,
E41593,E7605,21137551,-303.48,,
E41593,E7605,65024857,233558.47,,
E41593,E7605,65038308,520738.85,,
E41593,E7605,65038272,-12.73,,
E41593,E7605,65038272,574795.92,,
E41593,E7605,65024889,-55.39,,
E41593,E7605,65024889,454181.27,,
E41593,E7605,21061779,535237.34,,
E41593,E7605,65003451,274603.28,,
E41593,E7605,21079585,367705.11,,
E41593,E7605,20229792,437174.47,,
E41593,E7605,21010304,1368711.42,,
E41593,E7605,21093200,-114.66,,
E41593,E7605,21144885,450038.11,,
E41593,E7605,21093200,-778.51,,
E41593,E7605,21063284,41253.86,,
E41593,E7605,21063284,512222.83,,
E41593,E7605,21063284,120875.18,,
E41593,E7605,65037071,657301.21,,
E41593,E7605,65037077,569427.86,,
E41593,E7605,65037089,708650.19,,
E41593,E7605,65037072,584083.86,,
E41593,E7605,65037078,445471.63,,
E41593,E7605,65037090,561098.3,,
E41593,E7605,65037070,351746.49,,
E41593,E7605,20277449,214696.96,,
E41593,E7605,21069275,496486.72,,
E41593,E7605,20292810,211854.54,,
E41593,E7605,20292816,130598.91,,
E41593,E7605,20293277,775612.52,,
E41593,E7605,20293279,686009.98,,
E41593,E7605,20293278,324381.03,,
E41593,E7605,20293280,369006.22,,
E41593,E7605,20293278,-129.39,,
E41593,E7605,20293280,-121.3,,
E41593,E7605,20228246,1333291.19,,
E41593,E7605,20228256,460900.78,,
E41593,E7605,20284832,7608928.93,,
E41593,E7605,20284833,2123900.42,,
E41593,E7605,20228256,-498.07,,
E41593,E7605,20228249,661193.26,,
E41593,E7605,20226140,4598340.91,,
E41593,E7605,20228257,1259580.64,,
E41593,E7605,20226140,-131.49,,
E41593,E7605,20226140,-131.49,,
E41593,E7605,21013982,541088.56,,
E41593,E7605,21013983,627932.35,,
E41593,E7605,21013987,316222.61,,
E41593,E7605,21013989,370430.95,,
E41593,E7605,21013989,-140.42,,
E41593,E7605,21013989,-1661.19,,
E41594,E53507,65004502,40754.44,,
E41594,E53507,65004510,33332.07,,
E41594,E53507,21031405,14014.32,,
E41594,E53507,21031407,14014.32,,
E41594,E53507,21031411,14014.32,,
E41594,E53507,21031404,15852.87,,
E41594,E53507,21031406,12330.01,,
E41594,E53507,21031412,10568.58,,
E41594,E53507,20304736,8100,,
E41594,E53507,20304739,5965.72,,
E41594,E53507,65004321,13359.06,,
E41594,E53507,21067671,3814.3,,
E41594,E53507,21148868,19834.36,,
E41594,E53507,21148869,13350.05,,
E41594,E53507,21051988,8637.57,,
E41594,E53507,21086714,3300,,
E41594,E53507,21086717,4620,,
E41594,E53507,64019107,6711.42,,
E41594,E53507,65038236,6711.42,,
E41594,E53507,64028164,9594.63,,
E41594,E53507,65038238,9594.63,,
E41594,E53507,65002840,8434.32,,
E41594,E53507,65002841,10542.9,,
E41594,E53507,65002849,15074.99,,
E41594,E53507,21140939,11687.13,,
E41594,E53507,21140941,9089.99,,
E41594,E53507,21140942,9089.99,,
E41594,E53507,21141195,8357.16,,
E41594,E53507,21141222,10446.45,,
E41594,E53507,21141274,10446.45,,
E41594,E53507,21008979,10581.42,,
E41594,E53507,21009048,7054.28,,
E41594,E53507,21008977,16457.12,,
E41594,E53507,65028821,4114.28,,
E41594,E53507,65024944,4525.72,,
E41594,E53507,65003263,20992.5,,
E41594,E53507,21045982,5657.15,,
E41594,E53507,21029753,18385.73,,
E41594,E53507,21000765,16971.39,,
E41594,E53507,21000769,9428.55,,
E41594,E53507,21000773,7542.84,,
E41594,E53507,21000767,19478.55,,
E41594,E53507,21000771,11687.13,,
E41594,E53507,21137551,27900,,
E41594,E53507,21137489,20142.88,,
E41594,E53507,65038272,4242.86,,
E41594,E53507,65024889,10607.15,,
E41594,E53507,21063284,13191.42,,
E41594,E53507,65037071,5830.72,,
E41594,E53507,65037077,5830.72,,
E41594,E53507,65037089,5830.72,,
E41594,E53507,65037072,8241.42,,
E41594,E53507,65037078,8241.42,,
E41594,E53507,65037090,8241.42,,
E41594,E53507,20292810,8884.28,,
E41594,E53507,20293277,11687.16,,
E41594,E53507,20293279,11687.16,,
E41594,E53507,20284832,15171.4,,
E41594,E53507,20226140,10435.7,,
E41594,E53507,20228257,8348.56,,
E41594,E7235,65004502,-582.3,,
E41594,E7235,65004502,770129.51,,
E41594,E7235,65004510,-128.56,,
E41594,E7235,65004510,733140.84,,
E41594,E7235,21050313,-217.19,,
E41594,E7235,65025118,-82.25,,
E41594,E7235,65004578,378739.13,,
E41594,E7235,65025118,345857.71,,
E41594,E7235,21031407,-2046.09,,
E41594,E7235,21031411,-4090.44,,
E41594,E7235,21031405,732486.46,,
E41594,E7235,21031407,676092.84,,
E41594,E7235,21031411,460671.72,,
E41594,E7235,21031405,78830.55,,
E41594,E7235,21031411,59560.86,,
E41594,E7235,21031407,54305.49,,
E41594,E7235,21031405,-1606.39,,
E41594,E7235,21031407,-1825.36,,
E41594,E7235,21050313,87300.14,,
E41594,E7235,21031406,-6827.3,,
E41594,E7235,21031412,-18220.23,,
E41594,E7235,21031404,786180.79,,
E41594,E7235,21031406,664009.79,,
E41594,E7235,21031412,491364.99,,
E41594,E7235,21031404,-866.63,,
E41594,E7235,21031412,1705.06,,
E41594,E7235,21031406,-2185.93,,
E41594,E7235,21001515,18877.3,,
E41594,E7235,21019617,19532.91,,
E41594,E7235,20304736,2098025.78,,
E41594,E7235,20304739,1275497.49,,
E41594,E7235,65004321,854113.95,,
E41594,E7235,65004320,958476.12,,
E41594,E7235,65004313,226237.85,,
E41594,E7235,65004330,503431.88,,
E41594,E7235,65004332,427513.14,,
E41594,E7235,65004335,418449.44,,
E41594,E7235,65004338,406310.76,,
E41594,E7235,21067671,219171.22,,
E41594,E7235,21148868,17164.35,,
E41594,E7235,21148869,17164.35,,
E41594,E7235,21148870,17164.35,,
E41594,E7235,21148870,-19.17,,
E41594,E7235,21148869,-92.51,,
E41594,E7235,21148869,546065.18,,
E41594,E7235,21148870,493639.89,,
E41594,E7235,21148868,727179.19,,
E41594,E7235,21051980,-6587.5,,
E41594,E7235,21051988,263924.8,,
E41594,E7235,21148869,-241.67,,
E41594,E7235,21148870,-467.21,,
E41594,E7235,21148868,-1023.66,,
E41594,E7235,21051980,254993.86,,
E41594,E7235,21051988,-1876.29,,
E41594,E7235,21086713,175062.88,,
E41594,E7235,21086714,268673.4,,
E41594,E7235,21086717,312720,,
E41594,E7235,21086717,119951.4,,
E41594,E7235,21086713,73419.54,,
E41594,E7235,21086714,118713.6,,
E41594,E7235,21039096,234072.58,,
E41594,E7235,21148364,226669.84,,
E41594,E7235,21148364,69428.4,,
E41594,E7235,21039097,274090.38,,
E41594,E7235,21066191,57714.35,,
E41594,E7235,64019106,99811.96,,
E41594,E7235,64019107,114595.31,,
E41594,E7235,64019108,93719.96,,
E41594,E7235,65038236,76257.67,,
E41594,E7235,21066192,13307.16,,
E41594,E7235,21066194,23453.54,,
E41594,E7235,64019110,42377.43,,
E41594,E7235,64019111,49703.68,,
E41594,E7235,64019112,57396.54,,
E41594,E7235,64028163,119650.39,,
E41594,E7235,64028164,121593.33,,
E41594,E7235,64028165,8496.42,,
E41594,E7235,65038237,31084.82,,
E41594,E7235,65038238,148528.68,,
E41594,E7235,65002840,556406.85,,
E41594,E7235,65002841,837538.56,,
E41594,E7235,65002849,342148.43,,
E41594,E7235,21140942,271258.27,,
E41594,E7235,21140939,103885.6,,
E41594,E7235,21140941,80511.34,,
E41594,E7235,21140942,111677.02,,
E41594,E7235,21140942,22.22,,
E41594,E7235,21140941,421870.31,,
E41594,E7235,21140939,490671.12,,
E41594,E7235,21141274,137893.14,,
E41594,E7235,21141195,29250.06,,
E41594,E7235,21141222,29250.06,,
E41594,E7235,21141274,8357.16,,
E41594,E7235,21141222,170799.46,,
E41594,E7235,21141195,279530.29,,
E41594,E7235,21008979,327877.64,,
E41594,E7235,21009048,222061.68,,
E41594,E7235,21009048,-74.07,,
E41594,E7235,21008979,-74.07,,
E41594,E7235,65028821,11550,,
E41594,E7235,21008977,470176.34,,
E41594,E7235,65028821,-55.44,,
E41594,E7235,21008977,-36.63,,
E41594,E7235,65028821,149682.85,,
E41594,E7235,65024944,-3.39,,
E41594,E7235,65024944,123325.87,,
E41594,E7235,21045982,-11.31,,
E41594,E7235,65003263,-97.97,,
E41594,E7235,65003263,78915.47,,
E41594,E7235,21045982,124450.52,,
E41594,E7235,21045983,176323.01,,
E41594,E7235,21045983,15314.74,,
E41594,E7235,21029749,21716.89,,
E41594,E7235,21029753,103628.66,,
E41594,E7235,21029754,85242.93,,
E41594,E7235,21029755,73472.72,,
E41594,E7235,21000771,-74.04,,
E41594,E7235,21000767,-151.8,,
E41594,E7235,21000763,-802.25,,
E41594,E7235,21000763,2730521.32,,
E41594,E7235,21000765,478970.34,,
E41594,E7235,21000769,407313.36,,
E41594,E7235,21000773,291151.74,,
E41594,E7235,21000773,-79.2,,
E41594,E7235,21000769,-471.42,,
E41594,E7235,21000765,-235.71,,
E41594,E7235,21000769,-79.2,,
E41594,E7235,21000765,-471.43,,
E41594,E7235,21000767,2052976.83,,
E41594,E7235,21000771,1362177.85,,
E41594,E7235,21000771,74.07,,
E41594,E7235,21000767,-694.88,,
E41594,E7235,21039792,10113.75,,
E41594,E7235,21039110,10113.75,,
E41594,E7235,21039111,10113.75,,
E41594,E7235,21054827,11057.13,,
E41594,E7235,21018172,10113.75,,
E41594,E7235,21039113,10113.75,,
E41594,E7235,21039115,10113.75,,
E41594,E7235,21054829,14742.84,,
E41594,E7235,21137489,598401.5,,
E41594,E7235,21137551,608015.26,,
E41594,E7235,21137524,151327.96,,
E41594,E7235,21137524,380441.32,,
E41594,E7235,21137551,239940,,
E41594,E7235,21137489,181285.92,,
E41594,E7235,21137489,-154.05,,
E41594,E7235,21137551,-75.87,,
E41594,E7235,21137524,-344.37,,
E41594,E7235,65024857,18055.62,,
